BC1	ko:K00966	62
BC1	ko:K00968	2
BC1	ko:K00969	75
BC1	ko:K00970	115
BC1	ko:K00971	71
BC1	ko:K00972	10
BC1	ko:K00973	128
BC1	ko:K00974	87
BC1	ko:K00975	116
BC1	ko:K00978	45
BC1	ko:K00979	45
BC1	ko:K00980	3
BC1	ko:K00981	87
BC1	ko:K00982	97
BC1	ko:K00983	4
BC1	ko:K00984	8
BC1	ko:K00986	658
BC1	ko:K00988	2
BC1	ko:K00989	44
BC1	ko:K00990	142
BC1	ko:K00991	53
BC1	ko:K00992	15
BC1	ko:K00995	111
BC1	ko:K00996	25
BC1	ko:K00997	32
BC1	ko:K00999	11
BC1	ko:K01000	87
BC1	ko:K01002	11
BC1	ko:K01003	2
BC1	ko:K01004	11
BC1	ko:K01006	290
BC1	ko:K01007	167
BC1	ko:K01008	70
BC1	ko:K01011	145
BC1	ko:K01012	64
BC1	ko:K01014	12
BC1	ko:K01024	2
BC1	ko:K01025	1
BC1	ko:K01026	34
BC1	ko:K01027	16
BC1	ko:K01028	19
BC1	ko:K01029	33
BC1	ko:K01031	7
BC1	ko:K01032	10
BC1	ko:K01034	6
BC1	ko:K01035	4
BC1	ko:K01039	30
BC1	ko:K01040	55
BC1	ko:K01042	72
BC1	ko:K01044	5
BC1	ko:K01046	39
BC1	ko:K01048	16
BC1	ko:K01049	3
BC1	ko:K01050	10
BC1	ko:K01051	7
BC1	ko:K01053	140
BC1	ko:K01054	1
BC1	ko:K01055	54
BC1	ko:K01056	53
BC1	ko:K01057	58
BC1	ko:K01060	9
BC1	ko:K01061	243
BC1	ko:K01063	2
BC1	ko:K01066	84
BC1	ko:K01067	19
BC1	ko:K01068	6
BC1	ko:K01069	84
BC1	ko:K01070	10
BC1	ko:K01071	3
BC1	ko:K01075	11
BC1	ko:K01077	18
BC1	ko:K01078	1
BC1	ko:K01079	43
BC1	ko:K01080	2
BC1	ko:K01081	20
BC1	ko:K01082	45
BC1	ko:K01083	7
BC1	ko:K01085	1
BC1	ko:K01086	8
BC1	ko:K01087	89
BC1	ko:K01089	24
BC1	ko:K01090	54
BC1	ko:K01091	64
BC1	ko:K01092	136
BC1	ko:K01093	2
BC1	ko:K01095	18
BC1	ko:K01096	3
BC1	ko:K01101	2
BC1	ko:K01104	95
BC1	ko:K01111	1
BC1	ko:K01113	31
BC1	ko:K01114	417
BC1	ko:K01115	6
BC1	ko:K01118	60
BC1	ko:K01119	14
BC1	ko:K01120	4
BC1	ko:K01126	75
BC1	ko:K01129	80
BC1	ko:K01130	473
BC1	ko:K01131	1
BC1	ko:K01132	1
BC1	ko:K01133	32
BC1	ko:K01134	6
BC1	ko:K01136	4
BC1	ko:K01137	12
BC1	ko:K01138	19
BC1	ko:K01139	65
BC1	ko:K01141	4
BC1	ko:K01142	93
BC1	ko:K01144	47
BC1	ko:K01147	34
BC1	ko:K01148	1
BC1	ko:K01151	48
BC1	ko:K01152	1
BC1	ko:K01153	323
BC1	ko:K01154	109
BC1	ko:K01155	12
BC1	ko:K01156	104
BC1	ko:K01159	52
BC1	ko:K01164	1
BC1	ko:K01166	22
BC1	ko:K01169	9
BC1	ko:K01173	12
BC1	ko:K01174	4
BC1	ko:K01175	2
BC1	ko:K01176	69
BC1	ko:K01178	218
BC1	ko:K01179	386
BC1	ko:K01181	53
BC1	ko:K01182	35
BC1	ko:K01183	90
BC1	ko:K01184	15
BC1	ko:K01185	12
BC1	ko:K01186	52
BC1	ko:K01187	292
BC1	ko:K01188	3
BC1	ko:K01190	187
BC1	ko:K01191	120
BC1	ko:K01192	58
BC1	ko:K01193	23
BC1	ko:K01194	60
BC1	ko:K01195	73
BC1	ko:K01197	1
BC1	ko:K01198	64
BC1	ko:K01200	32
BC1	ko:K01201	68
BC1	ko:K01202	4
BC1	ko:K01204	2
BC1	ko:K01205	7
BC1	ko:K01206	127
BC1	ko:K01207	89
BC1	ko:K01208	10
BC1	ko:K01209	114
BC1	ko:K01210	23
BC1	ko:K01212	11
BC1	ko:K01213	3
BC1	ko:K01214	383
BC1	ko:K01216	1
BC1	ko:K01218	34
BC1	ko:K01219	8
BC1	ko:K01220	2
BC1	ko:K01222	31
BC1	ko:K01223	12
BC1	ko:K01224	13
BC1	ko:K01226	8
BC1	ko:K01229	1
BC1	ko:K01230	4
BC1	ko:K01232	1
BC1	ko:K01233	11
BC1	ko:K01235	26
BC1	ko:K01236	166
BC1	ko:K01239	56
BC1	ko:K01240	2
BC1	ko:K01241	18
BC1	ko:K01243	14
BC1	ko:K01246	70
BC1	ko:K01247	120
BC1	ko:K01250	19
BC1	ko:K01251	172
BC1	ko:K01253	84
BC1	ko:K01254	2
BC1	ko:K01255	162
BC1	ko:K01256	164
BC1	ko:K01257	3
BC1	ko:K01258	41
BC1	ko:K01259	124
BC1	ko:K01262	164
BC1	ko:K01263	6
BC1	ko:K01264	2
BC1	ko:K01265	90
BC1	ko:K01266	41
BC1	ko:K01267	11
BC1	ko:K01269	4
BC1	ko:K01271	133
BC1	ko:K01273	97
BC1	ko:K01274	25
BC1	ko:K01277	13
BC1	ko:K01278	148
BC1	ko:K01279	5
BC1	ko:K01280	2
BC1	ko:K01281	5
BC1	ko:K01282	1
BC1	ko:K01283	32
BC1	ko:K01284	69
BC1	ko:K01286	57
BC1	ko:K01295	56
BC1	ko:K01297	23
BC1	ko:K01298	2
BC1	ko:K01299	60
BC1	ko:K01301	96
BC1	ko:K01303	30
BC1	ko:K01304	10
BC1	ko:K01306	1
BC1	ko:K01315	1
BC1	ko:K01317	2
BC1	ko:K01322	195
BC1	ko:K01337	33
BC1	ko:K01338	430
BC1	ko:K01342	16
BC1	ko:K01347	1
BC1	ko:K01349	2
BC1	ko:K01354	129
BC1	ko:K01356	87
BC1	ko:K01358	117
BC1	ko:K01361	4
BC1	ko:K01365	4
BC1	ko:K01371	6
BC1	ko:K01372	14
BC1	ko:K01387	10
BC1	ko:K01389	15
BC1	ko:K01392	22
BC1	ko:K01393	2
BC1	ko:K01399	2
BC1	ko:K01400	6
BC1	ko:K01406	56
BC1	ko:K01408	3
BC1	ko:K01409	108
BC1	ko:K01412	2
BC1	ko:K01414	30
BC1	ko:K01415	82
BC1	ko:K01417	5
BC1	ko:K01419	32
BC1	ko:K01420	36
BC1	ko:K01421	10
BC1	ko:K01424	32
BC1	ko:K01425	23
BC1	ko:K01426	392
BC1	ko:K01427	9
BC1	ko:K01428	54
BC1	ko:K01429	2
BC1	ko:K01430	13
BC1	ko:K01431	47
BC1	ko:K01432	20
BC1	ko:K01433	53
BC1	ko:K01434	112
BC1	ko:K01436	50
BC1	ko:K01438	87
BC1	ko:K01439	101
BC1	ko:K01442	26
BC1	ko:K01443	79
BC1	ko:K01444	22
BC1	ko:K01446	2
BC1	ko:K01447	15
BC1	ko:K01448	95
BC1	ko:K01449	2
BC1	ko:K01450	12
BC1	ko:K01451	10
BC1	ko:K01452	14
BC1	ko:K01453	2
BC1	ko:K01455	41
BC1	ko:K01457	31
BC1	ko:K01458	8
BC1	ko:K01459	4
BC1	ko:K01460	3
BC1	ko:K01461	9
BC1	ko:K01462	96
BC1	ko:K01463	30
BC1	ko:K01464	132
BC1	ko:K01465	166
BC1	ko:K01466	52
BC1	ko:K01467	7
BC1	ko:K01468	66
BC1	ko:K01469	138
BC1	ko:K01470	82
BC1	ko:K01473	244
BC1	ko:K01474	205
BC1	ko:K01476	51
BC1	ko:K01477	31
BC1	ko:K01478	38
BC1	ko:K01479	4
BC1	ko:K01480	60
BC1	ko:K01481	1
BC1	ko:K01482	13
BC1	ko:K01484	2
BC1	ko:K01485	80
BC1	ko:K01486	41
BC1	ko:K01487	46
BC1	ko:K01488	90
BC1	ko:K01489	18
BC1	ko:K01491	69
BC1	ko:K01493	15
BC1	ko:K01494	77
BC1	ko:K01495	77
BC1	ko:K01496	26
BC1	ko:K01497	30
BC1	ko:K01498	8
BC1	ko:K01499	18
BC1	ko:K01501	37
BC1	ko:K01502	19
BC1	ko:K01505	21
BC1	ko:K01507	79
BC1	ko:K01509	5
BC1	ko:K01512	24
BC1	ko:K01515	51
BC1	ko:K01518	1
BC1	ko:K01520	20
BC1	ko:K01521	4
BC1	ko:K01524	139
BC1	ko:K01525	4
BC1	ko:K01530	1
BC1	ko:K01531	90
BC1	ko:K01533	76
BC1	ko:K01534	38
BC1	ko:K01535	80
BC1	ko:K01537	71
BC1	ko:K01546	240
BC1	ko:K01547	198
BC1	ko:K01548	60
BC1	ko:K01551	45
BC1	ko:K01555	32
BC1	ko:K01556	72
BC1	ko:K01560	70
BC1	ko:K01561	70
BC1	ko:K01562	4
BC1	ko:K01563	70
BC1	ko:K01565	2
BC1	ko:K01567	1
BC1	ko:K01568	15
BC1	ko:K01569	59
BC1	ko:K01571	11
BC1	ko:K01574	25
BC1	ko:K01575	9
BC1	ko:K01576	95
BC1	ko:K01577	27
BC1	ko:K01578	23
