BE5	GH15	2
BE5	GH18	3
BE5	GH20	4
BE5	GH23	2
BE5	GH29	1
BE5	GH3	12
BE5	GH31	8
BE5	GH32	2
BE5	GH33	2
BE5	GH37	3
BE5	GH38	2
BE5	GH43	2
BE5	GH5	4
BE5	GH51	2
BE5	GH9	3
BE5	GH94	2
BE5	GH95	1
BE5	GT2	13
BE5	GT20	2
BE5	GT25	1
BE5	GT30	2
BE5	GT35	4
BE5	GT36	2
BE5	GT4	13
BE5	GT5	2
BE5	GT51	4
BE5	GT84	1
BE6	GT35	1
BE6	GT51	1
BE6	GT81	1
BE7	CBM42	4
BE7	CBM48	32
BE7	CE1	2
BE7	CE10	5
BE7	GH103	3
BE7	GH116	1
BE7	GH13	65
BE7	GH130	2
BE7	GH15	12
BE7	GH18	6
BE7	GH20	7
BE7	GH23	8
BE7	GH26	2
BE7	GH29	18
BE7	GH3	18
BE7	GH30	2
BE7	GH31	18
BE7	GH32	4
BE7	GH33	5
BE7	GH37	7
BE7	GH38	12
BE7	GH39	2
BE7	GH43	2
BE7	GH5	12
BE7	GH51	6
BE7	GH54	4
BE7	GH57	5
BE7	GH59	2
BE7	GH63	2
BE7	GH65	5
BE7	GH66	4
BE7	GH73	2
BE7	GH77	6
BE7	GH8	2
BE7	GH88	2
BE7	GH9	12
BE7	GH94	8
BE7	GH95	1
BE7	GT1	2
BE7	GT2	57
BE7	GT20	9
BE7	GT21	6
BE7	GT26	10
BE7	GT28	6
BE7	GT30	2
BE7	GT35	20
BE7	GT36	2
BE7	GT39	2
BE7	GT4	44
BE7	GT5	4
BE7	GT51	22
BE7	GT81	4
BE7	GT84	6
BE7	GT87	2
BE7	GT89	1
BE7	GT9	12
BE7	PL11	4
BE7	PL8	1
HC1	GH13	2
HC1	GH15	1
HC1	GH3	1
HC2	CBM15	4
HC2	CBM20	2
HC2	CBM42	2
HC2	CBM48	36
HC2	CBM50	1
HC2	CE1	3
HC2	CE10	13
HC2	GH1	4
HC2	GH116	3
HC2	GH13	65
HC2	GH15	9
HC2	GH18	7
HC2	GH19	1
HC2	GH20	3
HC2	GH23	4
HC2	GH26	3
HC2	GH29	8
HC2	GH3	22
HC2	GH30	8
HC2	GH31	7
HC2	GH32	4
HC2	GH37	4
HC2	GH38	9
HC2	GH39	4
HC2	GH43	7
HC2	GH5	17
HC2	GH51	11
HC2	GH54	2
HC2	GH57	2
HC2	GH65	4
HC2	GH8	2
HC2	GH9	17
HC2	GH94	11
HC2	GT19	6
HC2	GT2	49
HC2	GT20	4
HC2	GT26	2
HC2	GT28	4
HC2	GT3	2
HC2	GT35	10
HC2	GT36	1
HC2	GT39	2
HC2	GT4	35
HC2	GT41	1
HC2	GT5	2
HC2	GT51	16
HC2	GT70	1
HC2	GT81	4
HC2	GT84	11
HC2	GT87	2
HC2	GT9	6
HC3	CBM48	39
HC3	CE1	2
HC3	CE10	11
HC3	GH102	2
HC3	GH116	2
HC3	GH13	68
HC3	GH15	10
HC3	GH18	5
HC3	GH19	2
HC3	GH20	4
HC3	GH29	5
HC3	GH3	27
HC3	GH30	2
HC3	GH31	22
HC3	GH33	1
HC3	GH37	4
HC3	GH38	8
HC3	GH39	1
HC3	GH43	12
HC3	GH5	21
HC3	GH51	2
HC3	GH57	2
HC3	GH65	6
HC3	GH77	7
HC3	GH9	18
HC3	GH94	6
HC3	GH95	2
HC3	GT19	2
HC3	GT2	35
HC3	GT20	11
HC3	GT22	2
HC3	GT26	6
HC3	GT28	2
HC3	GT35	10
HC3	GT36	2
HC3	GT39	2
HC3	GT4	43
HC3	GT5	2
HC3	GT51	12
HC3	GT70	4
HC3	GT84	6
HC3	GT87	2
HC3	GT9	3
HC4	CBM15	2
HC4	CBM42	4
HC4	CBM48	64
HC4	CE1	7
HC4	CE10	14
HC4	GH101	1
HC4	GH102	2
HC4	GH103	1
HC4	GH116	5
HC4	GH13	140
HC4	GH130	2
HC4	GH15	10
HC4	GH16	1
HC4	GH17	2
HC4	GH18	4
HC4	GH20	11
HC4	GH23	14
HC4	GH27	2
HC4	GH29	6
HC4	GH3	47
HC4	GH30	7
HC4	GH31	42
HC4	GH32	6
HC4	GH33	3
HC4	GH37	3
HC4	GH38	18
HC4	GH43	11
HC4	GH47	2
HC4	GH5	53
HC4	GH51	10
HC4	GH54	4
HC4	GH57	3
HC4	GH59	1
HC4	GH6	5
HC4	GH65	1
HC4	GH66	2
HC4	GH74	1
HC4	GH77	10
HC4	GH8	2
HC4	GH88	4
HC4	GH9	53
HC4	GH94	17
HC4	GH95	3
HC4	GT1	4
HC4	GT17	1
HC4	GT19	5
HC4	GT2	67
HC4	GT20	12
HC4	GT21	8
HC4	GT26	8
HC4	GT28	23
HC4	GT3	3
HC4	GT30	7
HC4	GT35	17
HC4	GT36	4
HC4	GT39	8
HC4	GT4	70
HC4	GT48	2
HC4	GT5	13
HC4	GT51	27
HC4	GT57	2
HC4	GT81	4
HC4	GT84	14
HC4	GT87	4
HC4	GT9	10
HC4	PL4	5
HC4	PL8	4
HC5	CBM48	1
HC5	GH13	1
HC5	GH5	1
HC5	GT35	1
HC6	CBM48	50
HC6	CE1	6
HC6	CE10	17
HC6	GH13	80
HC6	GH15	13
HC6	GH18	2
HC6	GH20	4
HC6	GH23	2
HC6	GH26	1
HC6	GH29	8
HC6	GH3	19
HC6	GH30	4
HC6	GH31	16
HC6	GH32	1
HC6	GH33	3
HC6	GH38	10
HC6	GH43	6
HC6	GH5	19
HC6	GH51	7
HC6	GH65	10
HC6	GH77	10
HC6	GH9	19
HC6	GH94	14
HC6	GH95	6
